FLAI_time	date	location	total_cases	new_cases	total_deaths	new_deaths	population	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	total_vaccinations_per_hundred	total_bivalent_boosters_per_hundred
44502	2021-11-03	CA					39538223.0	74.8	61.5	6.15	138.391	
44503	11/04/2021	CA	4919896	43068	71601	442	39538223.0	74.9	61.6	6.4064	138.834	
44504	2021-11-05	CA					39538223.0	75.0	61.6	6.652800000000001	139.241	
44505	2021-11-06	CA					39538223.0	75.1	61.7	6.9721	139.696	
44506	2021-11-07	CA					39538223.0	75.3	61.8	7.2924	140.281	
44507	2021-11-08	CA					39538223.0	75.4	61.8	7.539599999999999	140.758	
44508	2021-11-09	CA					39538223.0	75.5	61.9	7.6137	140.896	
44509	2021-11-10	CA					39538223.0	75.7	61.9	7.861299999999999	141.377	
44510	11/11/2021	CA	4963427	43531	72130	529	39538223.0	75.8	62.0	7.998000000000001	141.673	
44511	2021-11-12	CA					39538223.0	76.1	62.1	8.5698	142.706	
44512	2021-11-13	CA					39538223.0	76.4	62.2	8.8324	143.244	
44513	2021-11-14	CA					39538223.0	76.4	62.2	8.8324	143.252	
44514	2021-11-15	CA					39538223.0	76.8	62.3	9.345	144.397	
44515	2021-11-16	CA					39538223.0	76.8	62.4	9.4848	144.6	
44516	2021-11-17	CA					39538223.0	77.0	62.4	9.671999999999999	144.945	
44517	11/18/2021	CA	5000027	36600	72708	578	39538223.0	77.2	62.5	10.062500000000002	145.658	
44518	2021-11-19	CA					39538223.0	77.4	62.6	10.3916	146.257	
44519	2021-11-20	CA					39538223.0	77.6	62.6	10.704600000000001	146.843	
44520	2021-11-21	CA					39538223.0	77.8	62.7	11.0979	147.498	
44521	2021-11-22	CA					39538223.0	77.9	62.8	11.366800000000001	147.943	
44522	2021-11-23	CA					39538223.0	78.0	62.8	11.4924	148.168	
44523	2021-11-24	CA					39538223.0	78.2	62.8	11.6808	148.6	
44524	11/25/2021	CA	5035140	35113	73365	657	39538223.0	78.2	62.8	11.6808	148.6	
44525	2021-11-26	CA					39538223.0	78.2	62.8	11.6808	148.6	
44526	2021-11-27	CA					39538223.0	78.2	62.8	11.6808	148.6	
44527	2021-11-28	CA					39538223.0	78.2	62.8	11.6808	148.6	
44528	2021-11-29	CA					39538223.0	78.8	63.1	12.8724	150.643	
44529	2021-11-30	CA					39538223.0	78.8	63.2	12.956000000000001	150.833	
44530	2021-12-01	CA					39538223.0	78.9	63.3	13.229699999999998	151.265	
44531	12/02/2021	CA	5067257	32117	73822	457	39538223.0	79.1	63.4	13.5676	151.93	
44532	2021-12-03	CA					39538223.0	79.3	63.6	13.9284	152.575	
44533	2021-12-04	CA					39538223.0	79.5	63.7	14.3325	153.344	
44534	2021-12-05	CA					39538223.0	79.6	63.9	14.760900000000001	154.132	
44535	2021-12-06	CA					39538223.0	79.8	64.0	14.975999999999999	154.634	
44536	2021-12-07	CA					39538223.0	79.8	64.1	15.1276	154.888	
44537	2021-12-08	CA					39538223.0	80.0	64.2	15.472200000000003	155.451	
44538	12/09/2021	CA	5116904	49647	74349	527	39538223.0	80.1	64.4	15.842400000000003	156.137	
44539	2021-12-10	CA					39538223.0	80.3	64.5	16.1895	156.826	
44540	2021-12-11	CA					39538223.0	80.5	64.6	16.602199999999996	157.515	
44541	2021-12-12	CA					39538223.0	80.6	64.8	17.0424	158.211	
44542	2021-12-13	CA					39538223.0	80.7	64.9	17.2634	158.654	
44543	2021-12-14	CA					39538223.0	80.8	64.9	17.328300000000002	158.837	
44544	2021-12-15	CA					39538223.0	80.9	65.0	17.615	159.383	
44545	12/16/2021	CA	5160774	43870	74794	445	39538223.0	81.1	65.2	17.9952	159.996	
44546	2021-12-17	CA					39538223.0	81.2	65.3	18.3493	160.591	
44547	2021-12-18	CA					39538223.0	81.4	65.3	18.6758	161.177	
44548	2021-12-19	CA					39538223.0	81.6	65.4	19.0968	161.868	
44549	2021-12-20	CA					39538223.0	81.7	65.5	19.3225	162.266	
44550	2021-12-21	CA					39538223.0	81.7	65.5	19.4535	162.484	
44551	2021-12-22	CA					39538223.0	81.9	65.6	19.8112	163.043	
44552	12/23/2021	CA	5226636	65862	75281	487	39538223.0	82.0	65.7	20.1699	163.722	
44553	2021-12-24	CA					39538223.0	82.2	65.8	20.529600000000002	164.299	
44554	2021-12-25	CA					39538223.0	82.4	65.9	20.956200000000003	164.977	
44555	2021-12-26	CA					39538223.0	82.4	65.9	21.088	165.199	
44556	2021-12-27	CA					39538223.0	82.5	65.9	21.088	165.238	
44557	2021-12-28	CA					39538223.0	82.5	66.0	21.186	165.351	
44558	2021-12-29	CA					39538223.0	82.6	66.0	21.45	165.829	
44559	12/30/2021	CA	5412140	185504	75628	347	39538223.0	82.7	66.1	21.5486	165.997	
44560	2021-12-31	CA					39538223.0	82.9	66.2	22.177000000000003	167.055	
44561	2022-01-01	CA					39538223.0	83.1	66.3	22.475699999999996	167.624	
44562	2022-01-02	CA					39538223.0	83.1	66.3	22.475699999999996	167.624	
44563	2022-01-03	CA					39538223.0	83.2	66.4	22.708800000000007	168.019	
44564	2022-01-04	CA					39538223.0	83.3	66.4	22.841600000000003	168.259	
44565	2022-01-05	CA					39538223.0	83.4	66.5	23.0755	168.74	
44566	01/06/2022	CA	5832584	420444	76053	425	39538223.0	83.6	66.6	23.4432	169.315	
44567	2022-01-07	CA					39538223.0	83.7	66.7	23.7452	169.823	
44568	2022-01-08	CA					39538223.0	83.9	66.8	24.048	170.39	
44569	2022-01-09	CA					39538223.0	84.0	66.9	24.418500000000005	171.043	
44570	2022-01-10	CA					39538223.0	84.1	66.9	24.6192	171.433	
44571	2022-01-11	CA					39538223.0	84.2	67.0	24.79	171.629	
44572	2022-01-12	CA					39538223.0	84.3	67.0	24.991	172.077	
44573	01/13/2022	CA	6623538	790954	76683	630	39538223.0	84.5	67.1	25.363799999999998	172.601	
44574	2022-01-14	CA					39538223.0	84.6	67.2	25.670400000000004	173.194	
44575	2022-01-15	CA					39538223.0	84.8	67.3	25.977800000000002	173.698	
44576	2022-01-16	CA					39538223.0	84.9	67.4	26.3534	174.259	
44577	2022-01-17	CA					39538223.0	85.0	67.4	26.488200000000003	174.574	
44578	2022-01-18	CA					39538223.0	85.0	67.4	26.623	174.745	
44579	2022-01-19	CA					39538223.0	85.6	67.8	26.781	175.072	
44580	01/20/2022	CA	7412032	788494	77357	674	39538223.0	85.8	68.2	27.143600000000003	176.021	
44581	2022-01-21	CA					39538223.0	85.9	68.3	27.3883	176.419	
44582	2022-01-22	CA					39538223.0	86.0	68.4	27.6336	176.871	
44583	2022-01-23	CA					39538223.0	86.0	68.4	27.6336	176.876	
44584	2022-01-24	CA					39538223.0	86.2	68.4	28.044	177.561	
44585	2022-01-25	CA					39538223.0	86.2	68.5	28.153499999999998	177.711	
44586	2022-01-26	CA					39538223.0	86.3	68.5	28.290499999999998	178.038	
44587	01/27/2022	CA	8120396	708364	78315	958	39538223.0	80.1	68.8	30.616	174.006	
44588	2022-01-28	CA					39538223.0	80.1	68.9	30.798300000000005	174.342	
44589	2022-01-29	CA					39538223.0	80.2	69.0	30.980999999999998	174.674	
44590	2022-01-30	CA					39538223.0	80.4	69.0	31.188000000000002	175.125	
44591	2022-01-31	CA					39538223.0	80.4	69.1	31.371399999999994	175.37	
44592	2022-02-01	CA					39538223.0	80.4	69.1	31.440499999999997	175.487	
44593	2022-02-02	CA					39538223.0	80.5	69.2	31.555200000000003	175.76	
44594	02/03/2022	CA	8516792	396396	79598	1283	39538223.0	80.6	69.2	31.6936	176.063	
44595	2022-02-04	CA					39538223.0	80.7	69.3	31.877999999999997	176.343	
44596	2022-02-05	CA					39538223.0	80.7	69.4	32.06280000000001	176.608	
44597	2022-02-06	CA					39538223.0	80.8	69.4	32.132200000000005	176.945	
44598	2022-02-07	CA					39538223.0	80.9	69.5	32.248	177.133	
44599	2022-02-08	CA					39538223.0	80.9	69.5	32.3175	177.235	
44600	2022-02-09	CA					39538223.0	81.0	69.5	32.387	177.44	
44601	02/10/2022	CA	8726658	209866	80910	1312	39538223.0	81.1	69.6	32.5032	177.677	
44602	2022-02-11	CA					39538223.0	81.1	69.7	32.6196	177.903	
44603	2022-02-12	CA					39538223.0	81.2	69.7	32.689299999999996	178.123	
44604	2022-02-13	CA					39538223.0	81.2	69.8	32.8758	178.33	
44605	2022-02-14	CA					39538223.0	81.3	69.8	32.9456	178.515	
44606	2022-02-15	CA					39538223.0	81.3	69.8	32.9456	178.582	
44607	2022-02-16	CA					39538223.0	81.3	69.9	33.0627	178.721	
44608	02/17/2022	CA	8839823	113165	82380	1470	39538223.0	81.4	70.0	33.11	179.391	
44609	2022-02-18	CA					39538223.0	81.5	70.1	33.15729999999999	179.57	
44610	2022-02-19	CA					39538223.0	81.5	70.1	33.227399999999996	179.805	
44611	2022-02-20	CA					39538223.0	81.6	70.2	33.345	179.993	
44612	2022-02-21	CA					39538223.0	81.6	70.2	33.415200000000006	180.141	
44613	2022-02-22	CA					39538223.0	81.6	70.2	33.415200000000006	180.209	
44614	2022-02-23	CA					39538223.0	81.7	70.3	33.5331	180.315	
44615	02/24/2022	CA	8914113	74290	83575	1195	39538223.0	81.7	70.3	33.60339999999999	180.467	
44616	2022-02-25	CA					39538223.0	81.8	70.3	33.6737	180.646	
44617	2022-02-26	CA					39538223.0	81.8	70.4	33.7216	180.831	
44618	2022-02-27	CA					39538223.0	81.9	70.4	33.792	181.023	
44619	2022-02-28	CA					39538223.0	81.9	70.4	33.8624	181.131	
44620	2022-03-01	CA					39538223.0	81.9	70.5	33.9105	181.194	
44621	2022-03-02	CA					39538223.0	82.0	70.5	33.981	181.347	
44622	03/03/2022	CA	8968139	54026	84921	1346	39538223.0	81.8	70.5	34.1925	181.39	
44623	2022-03-04	CA					39538223.0	81.8	70.6	34.241	181.525	
44624	2022-03-05	CA					39538223.0	81.9	70.6	34.3116	181.657	
44625	2022-03-06	CA					39538223.0	81.9	70.6	34.3822	181.802	
44626	2022-03-07	CA					39538223.0	82.0	70.7	34.4309	181.896	
44627	2022-03-08	CA					39538223.0	82.0	70.7	34.4309	181.942	
44628	2022-03-09	CA					39538223.0	82.0	70.7	34.501599999999996	182.048	
44629	03/10/2022	CA	9014893	46754	86176	1255	39538223.0	82.0	70.7	34.501599999999996	182.171	
44630	2022-03-11	CA					39538223.0	82.1	70.7	34.5723	182.278	
44631	2022-03-12	CA					39538223.0	82.1	70.8	34.6212	182.385	
44632	2022-03-13	CA					39538223.0	82.2	70.8	34.6212	182.49	
44633	2022-03-14	CA					39538223.0	82.2	70.8	34.692	182.578	
44634	2022-03-15	CA					39538223.0	82.2	70.8	34.692	182.637	
44635	2022-03-16	CA					39538223.0	82.2	70.9	34.74100000000001	182.738	
44636	03/17/2022	CA	9034629	19736	86924	748	39538223.0	82.3	70.9	34.81190000000001	182.832	
44637	2022-03-18	CA					39538223.0	82.3	70.9	34.81190000000001	182.922	
44638	2022-03-19	CA					39538223.0	82.3	70.9	34.8828	183.005	
44639	2022-03-20	CA					39538223.0	82.3	71.0	34.932	183.112	
44640	2022-03-21	CA					39538223.0	82.3	71.0	34.932	183.173	
44641	2022-03-22	CA					39538223.0	82.4	71.0	35.003	183.214	
44642	2022-03-23	CA					39538223.0	82.4	71.0	35.003	183.293	
44643	03/24/2022	CA	9065847	31218	87584	660	39538223.0	82.4	71.0	35.003	183.372	
44644	2022-03-25	CA					39538223.0	82.4	71.0	35.074	183.459	
44645	2022-03-26	CA					39538223.0	82.4	71.0	35.074	183.538	
44646	2022-03-27	CA					39538223.0	82.5	71.1	35.1945	183.618	
44647	2022-03-28	CA					39538223.0	82.5	71.1	35.1945	183.642	
44648	2022-03-29	CA					39538223.0	82.5	71.1	35.1945	183.663	
44649	2022-03-30	CA					39538223.0	82.5	71.1	35.1945	183.685	
44650	03/31/2022	CA	9084830	18983	88045	461	39538223.0	82.5	71.1	35.2656	183.87	
44651	2022-04-01	CA					39538223.0	82.6	71.1	35.2656	184.005	
44652	2022-04-02	CA					39538223.0	82.6	71.2	35.3864	184.183	
44653	2022-04-03	CA					39538223.0	82.6	71.2	35.3864	184.397	
44654	2022-04-04	CA					39538223.0	82.6	71.2	35.4576	184.533	
44655	2022-04-05	CA					39538223.0	82.6	71.2	35.4576	184.609	
44656	2022-04-06	CA					39538223.0	82.7	71.2	35.4576	184.753	
44657	04/07/2022	CA	9105148	20318	88348	303	39538223.0	82.7	71.2	35.528800000000004	184.966	
44658	2022-04-08	CA					39538223.0	82.7	71.3	35.5787	185.159	
44659	2022-04-09	CA					39538223.0	82.8	71.3	35.5787	185.384	
44660	2022-04-10	CA					39538223.0	82.8	71.4	35.7	185.617	
44661	2022-04-11	CA					39538223.0	82.8	71.4	35.7	185.828	
44662	2022-04-12	CA					39538223.0	82.9	71.5	35.75	186.065	
44663	2022-04-13	CA					39538223.0	83.0	71.5	35.8215	186.437	
44664	04/14/2022	CA	9114913	9765	88551	203	39538223.0	83.1	71.6	35.9432	186.755	
44665	2022-04-15	CA					39538223.0	83.2	71.7	35.9934	187.152	
44666	2022-04-16	CA					39538223.0	83.3	71.8	36.115399999999994	187.596	
44667	2022-04-17	CA					39538223.0	83.4	71.8	36.115399999999994	187.872	
44668	2022-04-18	CA					39538223.0	83.4	71.8	36.115399999999994	187.97	
44669	2022-04-19	CA					39538223.0	83.4	71.8	36.1872	188.017	
44670	2022-04-20	CA					39538223.0	83.4	71.8	36.1872	188.19	
44671	04/21/2022	CA	9155058	40145	89051	500	39538223.0	83.5	71.9	36.2376	188.473	
44672	2022-04-22	CA					39538223.0	83.5	71.9	36.3095	188.624	
44673	2022-04-23	CA					39538223.0	83.5	71.9	36.3095	188.811	
44674	2022-04-24	CA					39538223.0	83.6	71.9	36.3095	189.004	
44675	2022-04-25	CA					39538223.0	83.6	72.0	36.432	189.154	
44676	2022-04-26	CA					39538223.0	83.6	72.0	36.432	189.219	
44677	2022-04-27	CA					39538223.0	83.6	72.0	36.432	189.363	
44678	04/28/2022	CA	9198534	43476	89383	332	39538223.0	83.6	72.0	36.504	189.528	
44679	2022-04-29	CA					39538223.0	83.7	72.0	36.504	189.713	
44680	2022-04-30	CA					39538223.0	83.7	72.0	36.504	189.92	
44681	2022-05-01	CA					39538223.0	83.7	72.1	36.626799999999996	190.12	
44682	2022-05-02	CA					39538223.0	83.8	72.1	36.626799999999996	190.21	
44683	2022-05-03	CA					39538223.0	83.8	72.1	36.626799999999996	190.266	
44684	2022-05-04	CA					39538223.0	83.8	72.1	36.626799999999996	190.415	
44685	05/05/2022	CA	9247004	48470	89691	308	39538223.0	83.8	72.1	36.698899999999995	190.578	
44686	2022-05-06	CA					39538223.0	83.8	72.1	36.698899999999995	190.738	
44687	2022-05-07	CA					39538223.0	83.9	72.1	36.698899999999995	190.898	
44688	2022-05-08	CA					39538223.0	83.9	72.1	36.771	191.088	
44689	2022-05-09	CA					39538223.0	83.9	72.2	36.822	191.177	
44690	2022-05-10	CA					39538223.0	83.9	72.2	36.822	191.22	
44691	2022-05-11	CA					39538223.0	83.9	72.2	36.822	191.224	
44692	05/12/2022	CA	9307414	60410	89945	254	39538223.0	82.3	72.4	38.010000000000005	191.288	
44693	2022-05-13	CA					39538223.0	82.3	72.4	38.010000000000005	191.443	
44694	2022-05-14	CA					39538223.0	82.3	72.4	38.0824	191.631	
44695	2022-05-15	CA					39538223.0	82.3	72.4	38.0824	191.826	
44696	2022-05-16	CA					39538223.0	82.3	72.4	38.0824	191.896	
44697	2022-05-17	CA					39538223.0	82.4	72.4	38.1548	191.974	
44698	2022-05-18	CA					39538223.0	82.4	72.4	38.1548	192.131	
44699	05/19/2022	CA	9385311	77897	90216	271	39538223.0	82.4	72.5	38.2075	192.3	
44700	2022-05-20	CA					39538223.0	82.4	72.5	38.28	192.472	
44701	2022-05-21	CA					39538223.0	82.4	72.5	38.28	192.65	
44702	2022-05-22	CA					39538223.0	82.4	72.5	38.3525	192.856	
44703	2022-05-23	CA					39538223.0	82.5	72.5	38.3525	192.937	
44704	2022-05-24	CA					39538223.0	82.5	72.5	38.3525	193.032	
44705	2022-05-25	CA					39538223.0	82.5	72.5	38.3525	193.166	
44706	05/26/2022	CA	9493324	108013	90486	270	39538223.0	82.5	72.5	38.425	193.391	
44707	2022-05-27	CA					39538223.0	82.5	72.6	38.5506	193.57	
44708	2022-05-28	CA					39538223.0	82.5	72.6	38.5506	193.771	
44709	2022-05-29	CA					39538223.0	82.6	72.6	38.6232	193.978	
44710	2022-05-30	CA					39538223.0	82.6	72.6	38.6232	194.082	
44711	2022-05-31	CA					39538223.0	82.6	72.6	38.6232	194.14	
44712	2022-06-01	CA					39538223.0	82.6	72.6	38.69579999999999	194.167	
44713	06/02/2022	CA	9602502	109178	90719	233	39538223.0	82.5	72.6	38.69579999999999	194.263	
44714	2022-06-03	CA					39538223.0	82.5	72.6	38.7684	194.41	
44715	2022-06-04	CA					39538223.0	82.6	72.6	38.7684	194.554	
44716	2022-06-05	CA					39538223.0	82.6	72.7	38.8945	194.718	
44717	2022-06-06	CA					39538223.0	82.6	72.7	38.8945	194.814	
44718	2022-06-07	CA					39538223.0	82.6	72.7	38.8945	194.865	
44719	2022-06-08	CA					39538223.0	82.6	72.7	38.967200000000005	194.991	
44720	06/09/2022	CA	9717111	114609	90891	172	39538223.0	82.6	72.7	38.967200000000005	195.125	
44721	2022-06-10	CA					39538223.0	82.6	72.7	39.0399	195.266	
44722	2022-06-11	CA					39538223.0	82.7	72.7	39.0399	195.393	
44723	2022-06-12	CA					39538223.0	82.7	72.7	39.1126	195.534	
44724	2022-06-13	CA					39538223.0	82.7	72.7	39.1126	195.608	
44725	2022-06-14	CA					39538223.0	82.7	72.7	39.1126	195.652	
44726	2022-06-15	CA					39538223.0	82.7	72.8	39.2392	195.757	
